,content,normdate,rhyme,met
2189,"Sin pocos años y sin muchos bríos
mustias están mis juveniles flores;
ya no debo ni sé decir amores,
sin pensar en los vuestros, hijos míos
Os digo, pues, que torpes amoríos
no deben halagaros seductores;
buscad entre las buenas las mejores
y dejaros de locos desvaríos
Hijos míos, que sea vuestra esposa
recatada, discreta, virtuosa:
no la elección de vuestro amor aflija
al entrañable amor de vuestro padre,
y una mujer, en fin, dadme por hija
igual que la mujer que os di por madre
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'C', 'D', 'E', 'D', 'E']","['-+-+---+-+-', '+--+---+-+-', '+++--+-+-+-', '--+----+-+-', '++---+---+-', '++---++--+-', '-+---+---+-', '--++-+---+-', '+---+----+-', '--+--+---+-', '+--+---+-+-', '---+-+---+-', '+--+-+++-+-', '-+---+++-+-']"
2190,"Lacedemonia se honra de Bulides,
Ortigia de su oráculo y su suerte,
Préciase Atenas de su Codro fuerte,
Esparta de Cleomenes y sus lides.
Del gran Teseo y del famoso Alcides
Es Grecia madre, y tiene aunque, en la muerte,
Vivo al famoso hijo de Laerte,
En el estado en que se vio su Euclides.
Gentil renombre Córdoba la llana
Adquiere, porque ha Séneca ha criado,
Crisosl y espejo de la ciencia Hispana.
Ahora, mejorando más su estado,
Recibe honor Madrid, alegre, ufana
Por el varón insigne que ha engendrado.
Y pues su cielo ha dado
otro retrato de estas sombras vivo,
loen mis versos su saber altivo
",1,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['---+-+---+-', '-+---+---+-', '+-++---+-+-', '-----+---+-', '-+-+--+--+-', '++-+-+---+-', '+--+-+---+-', '---+---+-+-', '-+-+-+---+-', '-+--++--++-', '-+-+---+-+-', '+---+-+--+-', '-+-+-+-+-+-', '---+-+-+-+-', '-----+-++-', '+--+-+-+-+-', '+--+---+-+-']"
2191,"Sí, Pepa, bien lo sé: Flora es tan linda
que pocas competir podrán con ella;
descubre cada párpado una estrella,
y es cada labio suyo media guinda.
Ríome yo de la gentil Florinda
fascinó a Rodrigo, y aun aquella
a quien dio Paris la manzana bella
dudo que a sus encantos no se rinda
Por Dios que, si me pongo, en breve rato
Sí, sí, ¡pereza fuera! ¡Vive Cristo,
que voy a hacer al punto su retrato!
Pincel, tintas, marfil, todo está listo
Pero, Pepa, ¿no soy bien mentecato?
¿Cómo la he de pintar, si no la he visto?
",3,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['++-+++++++-', '-+---+-+-+-', '-+-+-+-+-+-', '++-+---+-+-', '+--+---+-+-', '--+-+--+-+-', '--++---+-+-', '+----+-+-+-', '-+--++-+-+-', '++-+----+-', '-+-+-+---+-', '-++--++-++-', '--+-+++--+-', '+-+--+-+++-']"
2192,"Subió Mariana a la mayor Alteza,
y de subir peligra, o frágil vida,
que en la misma grandeza esté embebida,
la ocasión de arriesgarse la grandeza.
Dichoso el riesgo fue, puesto que empieza
a ser el riesgo gloria más crecida;
porque acredita el verse deslucida,
que subir más no pueda una belleza
En su esfera enfermó la luz ardiente;
pero no fue enfermar, pues atesora
con el peligro luz más excelente
Que si esto empeña el lustre, que la dora,
ya se levanta más resplandeciente,
siendo de un tierno sol brillante Aurora.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-+-+---+-+-', '---+-+-+-+-', '--+--+-+-+-', '--+--++--+-', '-+-+-++--+-', '-+-+-+-+-+-', '---+-++--+-', '--+++++--+-', '--+--+-+-+-', '--++-+---+-', '---+-++--+-', '-+-+-+--++-', '+--+-+---+-', '+-++-+-+-+-']"
2193,"De Jonatás, su amigo y su delicia,
y de Sául, contrario, crudo el sino
al par lloró David (El amor fino
lleva siempre un resabio de injusticia )
Y de Judas midiendo la malicia
e ingratitud el Redentor divino
y de Juan el afecto peregrino,
a entrambos lava, obsequia y acaricia
Lleva a su plato, aquel la mano impura;
y aqueste aviva su amorosa llama
libando de su pecho la dulzura.
Amable a entrambos sus amigos llama
al que dañarle pérfido procura,
y al que leal le sigue y tierno le ama.
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['---+-+---+-', '--+-+-+--+-', '-+-+-+--++-', '+-++-+---+-', '--+--+---+-', '---+---+-+-', '--+--+---+-', '-+-+-+---+-', '+--+-+-+-+-', '-+-+---+-+-', '-+---+---+-', '-+-+---+-+-', '---+++---+-', '--+++-+-++-']"
2194,"Ni arrastrada un pastor llevar podía
una cabra infeliz que oía amante
balar detrás al hijo, que, inconstante,
marchar junto a la madre no quería
-¡Necio! -al pastor un sabio le decía-,
al que llevas detrás ponle delante;
échate el hijo al hombro, y al instante
la madre verás ir tras de la cría.
Tal consejo el pastor creyó sencillo,
cogió la cría y se marchó corriendo
llevando el animal sobre el hatillo
La cabra sin ramal los fue siguiendo,
mas siguiendo tan cerca al cabritillo,
que los pies por detrás le iba lamiendo.
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['--++-+-+-+-', '+-+--++--+-', '-+-+-+---+-', '-+---+-+-+-', '+--+++-+-+-', '--+--+++-+-', '+-++-+---+-', '-+--++---+-', '+-+--+-+-+-', '-+-+---+-+-', '-+---+---+-', '-+---+-+-+-', '--+-++---+-', '--+--++--+-']"
2195,"Castiga el cielo a Tántalo inhumano,
que en impía mesa su rigor provoca,
medir queriendo en competencia loca
saber divino con engaño humano
Agua en las aguas busca, y con la mano
el árbol fugitivo casi toca;
huye el copioso Eridano a su boca,
y en vez de fruta toca el aire vano.
Tú, que espantado de su pena admiras
que el cercano manjar en largo ayuno
al gusto falte y a la vista sobre
¿Cómo de muchos Tántalos no miras
ejemplo igual? Y si codicias uno,
mira el avaro, en sus riquezas, pobre
",1,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['-+-+-+---+-', '--++---+-+-', '-+-+---+-+-', '-+-+---+-+-', '+--+-+---+-', '-+---+-+-+-', '+--+--+--+-', '---+-+-+-+-', '+--+---+-+-', '--+--+-+-+-', '-+-+---+-+-', '+--+-+--++-', '-+--+--+-+-', '+--+---+-+-']"
2196,"Es la muerte en efecto poderoso,
firme su proceder mal entendido,
amada de Mitrídates vencido,
temida de Pompeyo poderoso.
Es la muerte un antídoto dudoso
al veneno del mísero rendido,
que de propias desdichas sacudido,
libra en eterno sueño su reposo
Puerto donde la nave, combatida
de la saña del mar contrario y fuerte,
piensa tener propicia la acogida
Es un bien no estimado, de tal suerte,
que todo lo que vale nuestra vida
es porque tiene necesaria muerte
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['+-+--+---+-', '+----++--+-', '-+---+---+-', '-+---+---+-', '+-++-+---+-', '--+--+---+-', '--+--+---+-', '+--+-+---+-', '+----+---+-', '--+--+-+-+-', '+--+-+---+-', '++++-+--++-', '-+---+---+-', '+--+---+-+-']"
2197,"¿Adónde, ¡oh, patria!, existe el brazo fuerte
que te dio libertad o independencia?
¿Adónde aquel que nunca cual herencia
de tiranos injustos pudo verte?
¿Qué es de Boza, por fin ? ¡Oh dura suerte!
Corrió su infausta sangre con violencia
en el banco fatal, a la presencia
de un pueblo todo que lloró su muerte
Mas si su cuerpo yace en esta losa,
su espíritu inmortal, allá en la gloria,
de su heroica virtud el premio goza.
Y nunca borrará de su memoria
el pueblo de Arequipa tan odiosa,
tan lamentable, tan funesta historia
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', '-', 'D', 'C', 'D']","['-+-+-+-+-+-', '-++--+---+-', '-+-+-+---+-', '--+--+-+-+-', '+-+--++-+-', '-+-+-+---+-', '--+--+---+-', '++-+---+-+-', '---+-+-+-+-', '-+---+-+-+-', '--+--+-+-+-', '-+---+---+-', '-+---+-+-+-', '+--+-+-+-+-']"
2198,"Apartidas, el viento y aguacero,
desconocen impuesto enclavamiento
del humano, que fija el nacimiento,
y cercena del hombre libre fuero
Mas el cielo sin dueño, aventurero,
da el consejo cautivo de su viento,
sobre el agua, indómito sustento,
a los tímpanos blancos del velero.
Pues natura en su díscolo deseo,
con sus manos, apartidas, furtivas,
desmenuza la ley del papeleo;
quía al nómada en tránsito de vida,
desechando las normas decisivas
sin que número humano se lo impida.
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'E', 'D', 'E']","['--+--+---+-', '--+--+---+-', '--+--+---+-', '--+--+-+-+-', '--+--+---+-', '+-+--+---+-', '--+--+---+-', '--+--+---+-', '--+--+---+-', '--+---+--+-', '--+--+---+-', '++---+---+-', '--+--+---+-', '--+--+--++-']"
2199,"Abrí mi corazón, de amar ansiosa,
a una ilusión, como al nacer el día,
recogiendo las perlas que le envía,
abre su cáliz la purpúrea rosa.
Sobre mi corazón vertió amorosa
mi mágica ilusión luz y alegría
y de esa luz el resplandor veía
resbalar mi existencia venturosa
Mas la rosa que al alba sonriente
abre su cáliz de frescura lleno,
del sol la abrasa luego el rayo ardiente
Mi corazón, que de temor ajeno
a una ilusión abrí, luego inclemente
del desengaño lo abrasó el veneno
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-+---+-+-+-', '+--+---+-+-', '--+--+--++-', '+--+---+-+-', '-----+-+-+-', '-+---++--+-', '-+-+---+-+-', '--+--+---+-', '--+---+--+-', '+--+---+-+-', '-+++-+-+-+-', '---+---+-+-', '+--+-++--+-', '---+-+-+-+-']"
2200,"De la altivez ufana con que empecé la vida,
¿qué quedará mañana sino débil memoria?
En vez de alientos mozos, en vez de ansias de gloria,
los restos y destrozos de la ilusión perdida.
Sin realizar los sueños, sin aplacar la herida,
pues grandes y pequeños no tienen otra historia,
como todos, trocados con miserable escoria,
llegaré fatigado al fin de la partida.
Y sabido el alcance de los mayores bríos,
desearé en tal trance, como el primer anhelo,
morir tranquilamente llorado de los míos
cuando ellos igualmente oír puedan un día
cantos, en torno, suaves, para aliviar su duelo,
como los de las aves que cantan en la umbría.
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'E', 'D', 'E']","['---+-+----+-+-', '+--+-+---+--+-', '---+-+---+--+-', '-+---+----+-+-', '---+-+----+-+-', '-+---+-++-+-+-', '--+--+----+-+-', '--+--+-+---+-', '--+--+----+-+-', '--+++----+-+-', '-+-+-+--+---+-', '-+--++++-++-', '+--+-+----+-+-', '-----+--+---+-']"
2201,"Las más gratas primicias y más bellas,
le son donadas con querer jocundo;
y le consagran, contra amor fecundo,
su pubertad mancebos y doncellas.
En cuanto se conoce, están sus huellas
como un sello de lo Alto y lo Profundo;
y aun se lanza a ganar un nuevo mundo,
en cuyo dombo austral bórdanla estrellas.
Y luego ve, al conjurado influjo,
como a la intermitencia del reflujo
duerme silente en la ribera el mar;
en torno del neo-bíblico madero
el entusiasmo, enantes vocinglero,
ha callado, se calla, o va a callar.
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'C', 'D', 'E', 'E', 'D']","['-++--+--++-', '++-+---+-+-', '-+-+---+-+-', '---+-+---+-', '-----+-+-+-', '-++--+---+-', '+-+--+++-+-', '---+-++--+-', '-+-+--+--+-', '-----+---+-', '+--+---+-+-', '-----+---+-', '---+-+---+-', '+-+--+-+-+-']"
2202,"Gime la prensa cuna al pliego ajusta
vuestro nombre, Isabel, y el de Fernando;
gime, y es de placer de estar gozando
de ambos monarcas la presencia augusta.
materia hallar quisiera más robusta
en que imprimir, la gloria eternizando
de un rey al pueblo tan benigno y blando,
de una reina tan bella, amable y justa.
Mas no, Fernando, no la huella intensa
del buril, ni pincel en sus matices
cede en su obsequio la afanosa prensa;
que es su blasón con tipos y matices
llevar tu voz a una distancia inmensa,
y a doquier que la lleve hacer felice.
",3,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', '-']","['+--+-+-+-+-', '--+--+---+-', '++--+--+-+-', '+--+---+-+-', '-+-+-+-+-+-', '---+-+---+-', '+++-+-+--+-', '+-+-++-+-+-', '-+-+-++--+-', '--+--+---+-', '+--+---+-+-', '+--+-+---+-', '-+-++--+-+-', '--+-++-+-+-']"
2203,"Si en vez de las estúpidas panteras
y los férreos, estúpidos leones,
encerrasen dos flacos mocetones
en la frágil cárcel de las fieras:
No habrían de yacer noches enteras
en el blando pajar de sus colchones,
sin esperanzas ya, sin reacciones,
lo mismo que dos plácidos horteras;
cual Napoleones pensativos, graves,
no como el tigre sanguinario y maula,
escrutarían palmo a palmo su aula,
buscando las rendijas, no las llaves
¡Seas el que tú seas, ya lo sabes:
a escrutar las rendijas de tu jaula!
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'D', 'C', 'C', 'D']","['-----+---+-', '--+--+---+-', '--+-++---+-', '--+-+----+-', '++---++--+-', '--+--+---+-', '---+-+---+-', '-+--++---+-', '+--+---+-+-', '+--+---+-+-', '---++-+--+-', '-+---+-+-+-', '+---++-+++-', '--+--+---+-']"
2204,"Pláceme, huyendo el mundanal ruido,
tender al bosque mi ligero paso
y en la negra espesura errar perdido
al fallecer del sol en el ocaso;
pláceme agreste monte y escondido,
luna que brilla en el etéreo raso,
volcán de eterna nieve revestido,
fuente sonora y arroyuelo escaso.
Que en tu recinto, soledad secreta,
duerme el dolor que al infeliz oprime
y es todo paz y venturanza quieta:
habla el silencio en tu solemne calma;
adormecido el universo gime
y ábrense a Dios el corazón y el alma.
",4,"['A', 'B', 'A', 'B', 'A', 'B', 'A', 'B', 'C', 'D', 'C', 'E', 'D', 'E']","['+--+----++-', '-+-+---+-+-', '--+--+-+-+-', '---+-+---+-', '+--+-+---+-', '+--+---+-+-', '-+-+-+---+-', '+--+--+--+-', '---+---+-+-', '+--+---+-+-', '++-+---+-+-', '+--+---+-+-', '---+---+-+-', '+--+---+-+-']"
2205,"No seas caprichosa ni confusa
sé dulce, sé tranquila, sé sincera,
pues tienes un poeta, sé musa,
y del hombre sé tú la compañera!
Sabe hacer lo que importas y que inspiras
y sabe perpetuar dulces mañanas.
¡Dios te de el son rosado de las liras
y la alegría azul de las campanas!
Y Dios te de tranquilidad tan pura
como el agua clara purifique
el minuro feliz de la hora obscura!
Y que la mano del Señor te indique
senda florida en esta vida dura!
",4,"['A', 'B', 'A', 'B', 'C', 'D', 'C', 'D', 'E', 'F', 'E', 'F', 'E']","['++---+---+-', '++-+-+-+-+-', '+-+-+-+-++-', '--+-++---+-', '+-+--+---+-', '-+---++--+-', '+--+-+---+-', '---+-+---+-', '-+-----+-+-', '---+-+---+-', '--+--+-+-+-', '---+---+-+-', '+--+-+-+-+-']"
2206,"Cuando la ardiente luz de la mañana
tiñó de rojo el nebuloso cielo,
quiso una alondra detener el vuelo
de mi alcoba sombría en la ventana
Pero hallando cerrada la persiana,
fracasó en el cristal su ardiente anhelo
y, herida por el golpe, cayó al suelo,
adiós diciendo a su quimera vana.
Así mi ensueño, pájaro canoro
de níveas plumas y rosado pico,
al querer en el mundo hallar cabida,
encontró de lo real los muros de oro
y deshecho, cual frágil abanico,
cayó entre el fango inmundo de la vida.
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['---+-+---+-', '-+-+---+-+-', '++-+---+-+-', '--+--+---+-', '--+--+---+-', '--+--+-+-+-', '-+---+--++-', '---+---+-+-', '-+-+-+---+-', '-+-+---+-+-', '--+--+-+-+-', '--+--+-+-+-', '--+--+---+-', '-+-+-+---+-']"
2207,"El rayo de tu esencia poderoso
todo mi ser penetra, y dulcemente
inunda los espacios de mi mente
y la eterna inquietud trueca en reposo
La fiebre del gozar, el insidioso
afán de gloria, la pasión ardiente
que turba los sentidos, la insolente
adoración del «yo», presuntuoso
Ilusiones no más, y al condenarlas
a perpetuo silencio, sólo ansío
que me otorgues virtud para olvidarlas
Y yo las guardaré, callado y frío,
como el alma inmortal debió guardarlas
antes de darle vida el cuerpo mío
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-+---+---+-', '+--+-+-+-+-', '-+---+---+-', '--+--++--+-', '-+---+---+-', '-+-+---+-+-', '-+---+---+-', '---+-+---+-', '--+-++---++-', '--+--+-+-+-', '-++--+---++-', '-++--+-+-+-', '--+--+-+-++-', '---+++-+-+-']"
2208,"No tanto el rico abono te insolente
que hoy tan famosa te hace cual ya el oro,
que no es eterno, oh patria, tal tesoro
y su fin aceleras imprudente
De haberlo poseído vanamente
te ha de quedar entonces el desdoro,
y la miseria y el inútil lloro
del que en hora tardía se arrepiente
Que, aunque mil fuentes de riquezas tienes,
todas por ésta tu confianza olvida,
con que justo será que luego penes:
Teme que cuenta el Creador te pida
de tantos raros malogrados bienes
de que indigna la tierra te apellida
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['++-+-+-+-+-', '++-+-+-+++-', '-+-+-+-+-+-', '--+--+---+-', '-++--+-+-+-', '+--+-+---+-', '---+---+-+-', '--+--+---+-', '--++---+-+-', '+--+---+-+-', '--+--+-+-+-', '+--+---+++-', '-+-+---+-+-', '--+--+-+-+-']"
2209,"¡Abajo, ya, esa máxima que impera!,
pueblo que quieres paz indefinida,
enseñando la máquina homicida
cual su sangrienta garra la pantera
Quede, echada al crisol, tu arma guerrera,
en reja del arado convertida,
y vuelve a las labores de la vida
de esa inquietud constante que te altera
Busca la paz al fin; al fin aprende
que el hacha al árbol por su flor respeta
y en cambio el tronco por su fuerza hiende
Nada al furor del tigre te someta
Aprende a ser león: nadie le ofende,
que en le valor es rey y a nadie reta.
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-+-+-+---+-', '+--+-+---+-', '--+--+---+-', '---+-+---+-', '+-+--++--+-', '-+---+---+-', '-+---+---+-', '+--+-+--++-', '+--+-+-+-+-', '-+-+---+-+-', '-+-+---+-+-', '+--+-+-+-+-', '-+-+++-+-+-', '-+-+++-+-+-']"
2210,"Cual caballo ligero y animoso,
que apenas la afilada espuela siente,
cuando es ya menester que diestramente
la rienda enfrene el curso presuroso,
que volviendo del término glorioso
del rico palio, entre la alegre gente
se huella y encamina la alta frente
al son del instrumento belicoso,
y adornada de plumas la testera
mira al vistoso premio, y va lozano
dejando mil envidias de sus glorias,
tal tú, Victoria, en la veloz carrera
ganando el palio, tornas hoy ufano
añadiendo victoria a tus victorias
",1,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['+-+--+---+-', '-+---+-+-+-', '-++--+-+-+-', '-+-+-+---+-', '--+--+---+-', '-+-+---+-+-', '+---+--+-+-', '-+---+---+-', '--+--+---+-', '+--+-+-+-+-', '-+-+-+---+-', '++-+---+-+-', '-+-+-+-+-+-', '--+--+---+-']"
2211,"Fue novio Juan de la sin par María,
y en el largo trajín de sus amores,
todos fueron ensueños seductores
y proyectos de bienes y alegría.
Llegó el plazo, o mejor, el fausto día
como dan en nombrarle los autores,
de encadenar a entrambos amadores,
en eternal unión, la Vicaría
¡Qué gran luna de miel! ¡Qué desatino
de amantes! pero al mes quiso el demonio
que echara cada cual por su camino
Y al preguntar por qué, me dijo Antonio:
-«Como el vinagre se engendró del vino
así el amor se tuerce en matrimonio»
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['++-+---+-+-', '--+--+---+-', '+-+--+---+-', '--+--+---+-', '-++--+-+-+-', '--+--++--+-', '---+-+---+-', '---+-+---+-', '-+++--+--+-', '-+---++--+-', '-+-+-+---+-', '---+-+++-+-', '---+---+-+-', '-+-+-+---+-']"
2212,"Cuando se llega a hacer estudio serio
de natura, sus obras y excelencia,
penetra sus arcanos y misterio
el hombre que posee inteligencia
Sujetas las verdades a su imperio;
conoce los principios de la ciencia;
y de ellos, con prudente magisterio,
deduce la inmediata consecuencia.
El sofisma desata y los engaños
que ocultan la verdad en la disputa,
y su sentencia es dictamen grave
Adolfo mío, con placer tus años
a Minerva, cual feudo, pues, tributa,
que el hombre vive tanto cuanto sabe.
",4,"['A', 'B', 'A', 'B', 'A', 'B', 'A', 'B', 'C', 'D', 'E', 'C', 'D', 'E']","['---+-+-+-+-', '--+--+---+-', '-+---+---+-', '-+---+---+-', '-+---+---+-', '-+---+---+-', '-+---+---+-', '-+---+---+-', '--+--+---+-', '-+---+---+-', '---+-+-+-+-', '-+-+---+-+-', '--+--+---+-', '-+-+-+-+-+-']"
