,content,country-birth,rhyme,met
1885,"Con mis pobres ideas cuanto añejas
hurtar no quiero a nadie genio o ciencia,
ni con rosario ajeno de indulgencia
quiero llenar mi saco de consejas.
Pero hay empeño cruel de hacer madejas
del prójimo que muestra inteligencia,
y cargada la vida de inclemencia,
pavesas te hace si talento enrejas
No comprende mi chola como hay gentes
que porque otro cacumen piense un poco,
desmembradas se sienten en sus mentes
y denuncien al tal, de tonto o loco
Si fuerzas tiene Pedro, puede Pablo,
con propia garra derribar al Diablo.
",1,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'E', 'E']","['--+--++--+-', '-+++-+-+-+-', '---+-+---+-', '+--+-+---+-', '-++-+--+-+-', '-+---+---+-', '--+--+---+-', '-+-+---+-+-', '+-+--+--++-', '--+--+-+++-', '--+--+---+-', '--+--+-+-+-', '-+-+-+-+-+-', '-+-+---+-+-']"
1886,"Es pequeñita, pero todo en ella es grandeza:
ojos de Madre; labios rojos de Pecadora;
caderas amplias; senos de incitante dureza
y cabellera rubia sobre la tez de mora.
Ella nunca ha tenido momentos de tristeza
y es una frivolilla Veréisla a toda hora;
ideando algo malo si parece que reza
o rumiando algún goce si parece que llora.
La niña incomprensible, para mí únicamente
no tiene encrucijadas; sabe que soy vidente
para los pensamientos que entraña su intención
Y sólo m domina con poder absoluto
en los breves instantes en que el hombre es un bruto
¡Entonces sí que es suyo todo mi corazón!
",1,"['A', 'B', 'A', 'B', 'A', 'B', 'A', 'B', 'C', 'C', 'D', 'E', 'E', 'D']","['+--+---+-++-+-', '+--+-+-+----+-', '-+-+-+---+--+-', '---+-+----+-+-', '+-++-+--+---+-', '++---+-+-+-++-', '-++-+---+--+-', '--+-++---+--+-', '-+---+---+---', '++---+-+--+-+-', '-----+--+---+-', '-+-+-+---+--+-', '--+--+---++++-', '-+-++--+----+-']"
1887,"Son las tres ¡y yo velo! me domina
un pensamiento que con rudo empeño
aleja de mis párpados el sueño;
¡pensamiento tenaz que me fascina!
Flota tras él tu imagen peregrina
y desarruga mi enarcado ceño,
con ese sonreír tan halagüeño,
que tu semblante pálido ilumina.
Huye el sueño de mí, y huye el reposo;
me asaltan mil ideas, mil quimeras,
que suelta amor en giro caprichoso;
y voces celestiales y hechiceras
dícenme que sería muy dichoso,
si que fuese dichoso tú quisieras.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['+-+-++-+-+-', '+--+---+-+-', '-+---+---+-', '--+--+-+-+-', '+--+-+---+-', '---+---+-+-', '-+---++--+-', '---+-+---+-', '+-+--+---+-', '++-+-+-+-+-', '-+-+-+---+-', '-+---+---+-', '+----+-+-+-', '--+--+-+-+-']"
1888,"Trono del crimen; del terror asiento;
de la barbarie del pasado herencia,
la caridad padece en su presencia
y solloza a su vista el sentimiento
Si es para el criminal duro tormento
usurpa su derecho a la conciencia
y el de Dios, acortando una existencia
que pudiera lavar el sufrimiento
Crimen nefando de la ley que asombra
en el Siglo infeliz que su arrogancia
el de las luces se apellida y nombra.
Puesto en cadalso en pie por la ignorancia,
la extraña luz del Siglo es vana sombra
y en su encomiada caridad, jactancia.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['+--+---+-+-', '---+---+-+-', '---+-+---+-', '--+--+---+-', '+----++--+-', '-+---+---+-', '--+--++--+-', '--+--+---+-', '+--+---+-+-', '--+--+---+-', '---+---+-+-', '+--+-+---+-', '-+-+-+++-+-', '---+---+-+-']"
1889,"La tragedia fue horrible: la humanidad, demente,
amontonó cadáveres, paralizó los puertos,
convirtió las ciudades en páramos desiertos,
e hizo temblar los muros de todo un continente.
Al resplandor siniestro de la hoguera imponente,
hubo seres astutos, negociantes despiertos,
que, entre el hambre, las ruinas, los heridos, los muertos,
recogieron el oro, y hoy levantan la frente.
Yo también: en la ruda silenciosa contienda
que pasiones e instintos libraron en mi senda,
acaparé un tesoro de infinito valor:
Mi corazón, que antaño fue mísero y austero,
es hoy una manopla de reluciente acero
maravillosamente forjado en el dolor!
",6,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'C', 'D', 'E', 'E', 'D']","['--+-++----+-+-', '---+-+-----+-+', '--+--+--+---+-', '+--+-+--++--+-', '---+-+---+--+-', '+-+--+---+--+-', '--+--+---+--+-', '--+--+-+-+--+-', '+-+--+---+--+-', '--+--+--+---+-', '---+-+---+--+-', '---+-+-++---+-', '+++--+----+-+-', '---+-+--+---+-']"
1890,"Aquel fuerte varón de tantos años
vio contra sí constante la fortuna;
el que supo sagaz de la importuna
Circe vender los mágicos engaños
El que en nuevas regiones y en extraños
mares, temer no supo vez alguna;
el que, bajando a la infernal laguna,
libre volvió de los eternos daños
Los ojos cubre y cierra los oídos
de las sirenas a la vista y canto
Y se manda ligar a un mástil duro
Y negando al objeto los sentidos,
la engañosa belleza y fuerte encanto
huyendo vence, y corta el mal seguro
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['-++--+-+-+-', '+--+-+---+-', '--+--+---+-', '+--+-+---+-', '--+--+---+-', '+--+++-+-+-', '---+---+-+-', '+--+---+-+-', '-+-+-+---+-', '---+---+-+-', '--+--+++-+-', '--+--+---+-', '--+--+-+-+-', '-+-+-+-+-+-']"
1891,"Impulsos de diamante ensangrentado,
desbastan el diamante empedernido,
buril demente, siéndole el gemido,
como el activo golpe reiterado.
Mírase al fin su fondo realzado,
de esplendores brillantes circuido,
dejando al que sus luces ha pulido,
de rosicler perpetuo coronado.
Así, o Javier, al diamantino pecho,
de aquel que a sus infancias interiores,
su obstinación mostró pedernal hecho.
Pulieron más ardientes sus fervores,
dejando (ya en sus lágrimas deshecho)
si a ti sangriento, a él con esplendores.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-+---+---+-', '-+---+---+-', '-+-+-+-+-+-', '---+-+---+-', '+-++-+---+-', '---+--+--+-', '-+---+-+-+-', '---+-+---+-', '-+-+---+-+-', '-+---+---+-', '---+-+--++-', '-+-+-+---+-', '-+-+-+---+-', '-+-+-+---+-']"
1892,"Como se ven por el cristal del río
los granos de sus límpidas arenas,
como se ven también las azucenas
a través de las gotas de rocío;
como en las noches del quemado estío
tras de las nubes blancas y serenas
se ve la luna, ¡cual las almas buenas
se ven detrás de su dolor impío!;
como por medio a la verdad se mira
la fe del corazón, que sin enojos
en el fulgor de la virtud se inspira,
así quisiera en mi aparente calma,
a través de las niñas de tus ojos
mirar los sentimientos de tu alma.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'E', 'D', 'E']","['---+---+-+-', '-+---+---+-', '---+-+---+-', '-----+---+-', '---+---+-+-', '---+-+---+-', '-+-+---+-+-', '-+-----+-+-', '---+---+-+-', '-+---+---+-', '---+---+-+-', '-+-+---+-+-', '-----+---+-', '-+---+---+-']"
1893,"Madre de amor gentil, que cuando el día
asoma por levante, tú riendo,
con amorosa luz estás hendiendo
la tierra, el mar y el aire de alegría
Así jamás de amor nueva porfía
Adonis, siga, por quien vas ardiendo,
que el pecho abrases desta que encendiendo
y helando está rebelde el alma mía
Que yo juro y prometo en sacrificio
¡oh, Santa Diosa! consagrarte altares,
y en ellos esparcir purpúreas flores
Y junto por tan alto beneficio
sacrificarte víctimas a pares
y en su fuego quemar de Arabia olores.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['+--+-+---+-', '-+---+-+-+-', '---+-+-+-+-', '-+-+-+---+-', '-+-+-++--+-', '-+-+---+-+-', '-+-+-+---+-', '-+-+-+-+-+-', '-++--+---+-', '---+---+++-', '-+---+-+-+-', '-+--++---+-', '---+++---+-', '--+--+-+-+-']"
1894,"Oiga, Jusepa, y mire que ya pisa
esta corte del Rey: cordura tenga;
mire que el vulgo en murmurar se venga,
y el tiempo siempre sin hablar avisa
Por esta santa y celestial divisa,
que de hablar con los príncipes s e abstenga;
y aunque uno y otro duque a verla venga,
su marido no más, si honor, y misa.
Dijo Morales, y rezó su poco,
mas la Jusepa le responde airada:
«¡Oh, lleve el diablo tanta guarda el coco!»
«¡Mal haya yo, si fuere más honrada!»
Pero como ella es simple y él es loco,
miro al soslayo, fuese, y no hubo nada.
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['+--+-+--++-', '+-+--+-+-+-', '+--+---+-+-', '-+-+---+-+-', '-+-+---+-+-', '--+--+--+-+-', '-++-+--+++-', '--+-++-+-+-', '+--+---+-+-', '---+-+-+-+-', '-+-+-+-+-+-', '++-+-+-+-+-', '---+++-+++-', '+--+-+-+-+-']"
1895,"Si los gatos lograran merecer
los aplausos de un Lope singular;
si los burros en verso rebuznar
a impulsos del famoso Pellicer;
si las moscas sus gracias extender,
que su ingenio las quiso celebrar;
si Homero a los ratones aclamar
para dar a las ratas que roer,
a los perros mi musa a de aplaudir;
tengan fama los perros donde quiera,
en los pueblos, los campos y los cerros.
Perros aplaudo, ¿qué podrán decir?
que elijo por asunto una perrera,
o que soy un poeta dado a perros.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['--+--+---+-', '--+-++---+-', '--+--+---+-', '-+---+---+-', '--+--+---+-', '--+-++---+-', '-+---+---+-', '--+--+---+-', '--+--+---+-', '+-+--+---+-', '--+--+---+-', '+--+-+-+-+-', '-+---++--+-', '--+-+-+--+-']"
1896,"Azul azul azul estaba el cielo
El hálito quemaste del estío
comenzaba a dorar el terciopelo
del prado, en donde se remansa el río
A lo lejos, el humo de un bohío,
tal de una novia el intocado velo,
se alza hasta perderse en el vacío
con un ondulante y silencioso vuelo.
De pronto me dijiste: -El amor mío
es puro y blando, así como ese río
que rueda allá sobre el lejano suelo-
y me miraste al terminar, tranquila,
con el alma asomada a tu pupila
Y estaba azul tu alma como el cielo.
",10,"['A', 'B', 'A', 'B', 'B', 'A', 'B', 'A', 'B', 'B', 'A', 'C', 'C', 'A']","['-+++-+-+-', '-+---+---+-', '--+--+---+-', '-+-----+-+-', '--+--+-+-+-', '++-+---+-+-', '+---++---+-', '-+--+---+-+-', '-+-+-+--++-', '++-+---+-+-', '-+-+---+-+-', '-+-+---+-+-', '--+--+---+-', '-+-++----+-']"
1897,"Si el corazón un rayo me alcanzara
destruyendo mi pecho enamorado;
si un torrente de luz, si un soplo airado
en oscuras cenizas me anegara
Si la voz de la muerte levantara
todo mi ser en polvo dispersado
y sólo mi memoria en tu costado
la soledad doliente te acercara
Si la luz se hace sombra en tu mirada,
si quiebras tu figura dolorosa
al anuncio del nombre que era mío,
volveré del silencio de la nada
de otro mundo, mujer, donde reposa
traspasada mi carne en el vacío
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['---+++-+-+-', '--+--+---+-', '+-+--+++-+-', '--+--+-+-+-', '--+--+---+-', '+--+-+---+-', '-+---+---+-', '---+-+-+-+-', '--++-+---+-', '-+---+---+-', '--+--+-+-+-', '--+--+---+-', '+-+--+---+-', '--+--+---+-']"
1898,"Narices y pescuezo me cortara
con ligera presteza y buen talante
si soldado mayor, más fuete Andante
que yo, aunque pobre raso se encontrara
¿Cuándo la fuerte Roma se entregara
al español ejército triunfante
si aquesta mi tizona machacante
en aquel fiero asalto no se hallara?
Metido en su garita un buen soldado
aquesto tiritando refería;
mas al estar sus hechos él diciendo
ve un ratón, y corriendo desbocado,
al arma, al arma, a voces repetía,
que mil moros me vienen persiguiendo.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['-+---+-+-+-', '--+--+-+-+-', '--+--+++-+-', '-+-+-+---+-', '+--+-+---+-', '---+-+---+-', '-+---+---+-', '--++-+-+-+-', '-+---+++-+-', '-+---+---+-', '---+-+-+-+-', '+-+--+---+-', '-+-+-+---+-', '-++-++---+-']"
1899,"Celebra tu glorioso aniversario,
y admire el mundo la inmortal hazaña,
en que su lealtad y amor a España
selló con sangre el corazón canario
Penetra reverente en el santuario
donde están las banderas de Bretaña,
hoy, que a los golpes de enemiga saña,
subes cual nuevo Cristo a tu Calvario
De allí acuden recuerdos a millares
a confortar tu espíritu; devora
en altivo silencio tus pesares
Lucha y calla; el derecho no se implora
¿Si has vencido al coloso de los mares,
¡ira de Dios! no has de vencer ahora?
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-+---+---+-', '-+-+---+-+-', '----+-+--+-', '-+-+---+-+-', '-+---+---+-', '--+--+---+-', '+--+---+-+-', '+-++-+---+-', '-++--+---+-', '---+-+---+-', '--+--+---+-', '+-+--+-+-+-', '+-+--+---+-', '+--++--+-+-']"
1900,"Como errante viajera fatigada
quiero olvidar del tiempo en que he vivido
la punzadora espina que me ha herido
y la copa de néctar rebosada
Ni aun siento abandonar la bien amada
tierra hermosa del sol en que he nacido;
¡tanto mi corazón ha padecido
de su triste existencia en la jornada!
Quédanse aquí la gloria, los amores,
los diamantes, los pájaros, las flores,
cuanto a gozar y sonreír convida;
mi único anhelo es verme sepultada
en el seno del Todo o de la Nada,
y no tornar a conocerte ¡oh, vida!
",1,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'C', 'D', 'A', 'A', 'D']","['--+--+---+-', '+--+-+-+-+-', '---+-+--++-', '--+--+---+-', '++---+-+-+-', '+-+--+-+-+-', '+----++--+-', '--+--+---+-', '+--+-+---+-', '--+--+---+-', '+--+---+-+-', '+--++++--+-', '--+--+---+-', '-+-+---+++-']"
1901,"Te amé de noche y te adoré de día;
y amor mintiendo tus ardientes ojos,
en el ara fatal de tus antojos
quemé la flor de la existencia mía.
Hoy que el ala plegó mi fantasía,
de una pasión contemplo los despojos,
y aun pienso en ti, sin que me cause enojos,
el recuerdo cruel de tu falsía.
Jamás nuestros castísimos placeres
sepultará mi mente en el olvido,
ni tu nombre a mi pecho será extraño
Pero vuelve a fingir; di que me quieres,
y buscaré otra vez tu amor mentido,
aunque me mate un nuevo desengaño.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['++-+-+-+-+-', '-+-+---+-+-', '--+--+---+-', '-+-+---+-+-', '+-+--+---+-', '+--+-+---+-', '++-+---+-+-', '--+--+---+-', '-+---+---+-', '---+-+---+-', '--+--+--++-', '--+--++-++-', '---+-+-+-+-', '--++++---+-']"
1902,"Cuando con disimulo y con engaños
del mérito amoroso me desnudas,
entonces con mayor fuerza me ayudas
a ofrecerte mis días y mis años
Cuando arrostro a las penas y los daños,
y aun contra las saetas más agudas,
el amor que te tengo tú lo dudas,
y sábenlo, Roselia, los extraños.
Todos dicen que te amo, y que delira
mi fino corazón, pues es constante
el amor que te tengo reiterado
Tan sólo para ti digo mentira,
¿y es posible, Roselia, que tu amante
logre no ser creído, siendo amado?
",1,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['-----+---+-', '-+---+-+-+-', '-+---++-++-', '--++-+---+-', '--+--+---+-', '+----+-+-+-', '--+-++-+-+-', '-+---+---+-', '+-+--+---+-', '-+---+-+-+-', '--+-++---+-', '++---++--+-', '+-+--+---+-', '+-+++-+--+-']"
1903,"¿Qué imposible no alcanza la hermosura?
¿Quién no cede a su hechizo soberano?
Adonde llega su poder tirano
la fábula, la historia lo asegura
Renuncia Adán la celestial ventura,
su dulce halago resistiendo en vano;
por ella Paris el valor troyano
arma y conduce a perdición segura
De una manzana la belleza rara
causó de entrambos la desdicha fiera
que de tu amor los gustos acibara:
mas si a verte llegara, mi Glicera,
el uno de tu mano la tomara,
el otro a tus encantos la rindiera.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['+-+-++---+-', '+++--+---+-', '---+---+-+-', '-+---+-+-+-', '---+---+-+-', '-+-+---+-+-', '-+-+---+-+-', '+--+---+-+-', '+--+---+-+-', '-+-+---+-+-', '---+-+---+-', '--++-+---+-', '-+---+-+-+-', '-+---+-+-+-']"
1904,"Itálica, ¿do estás? Tu lozanía
tendida yace al peso de los años
¿Quién a la luz que dan tus desengaños
en la sombra veloz del tiempo fía?
Cedió tu pompa a la fatal porfía
de tirana ambición de los extraños;
mas hízote el ejemplo de tus daños
libro de sabios, de ignorantes guía
Mal dije; no humilló tus torres claras
tiempo ni emulación con manos fieras;
que, a resistirte, de las dos triunfaras
Tu morir fue deber; que si hoy vivieras,
ni a tus héroes más triunfos les hallaras,
ni del mundo en el ámbito cupieras.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-+--+-+--+-', '-+-+-+---+-', '+--+-+---+-', '--+--+-+-+-', '-+-+---+-+-', '--+--+---+-', '-+---+---+-', '+--+---+-+-', '++-+-+-+-+-', '+----+-+-+-', '---++--+-+-', '--++-+-+-+-', '--+-++-+-+-', '--+--+---+-']"
1905,"Alta, piadosa máquina, eminente,
cuya majestuosa arquitectura
del estrago del tiempo se asegura
en las admiraciones de la gente
Cuantas riquezas engendró en Oriente
el sol, en Occidente plata pura
la errante Luna, en pródiga escultura
culto a tu adoración hacen decente
En ti pomposamente se venera
de cinco Santos la feliz memoria
con celo pío y víctimas fragantes
¿Quién sino estirpe tuya, IGNACIO, fuera
tan viva imitadora de la gloria,
que en tálamos de luz gozan triunfantes?
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['+--+-+---+-', '----+----+-', '--+--+---+-', '-----+---+-', '+--+---+-+-', '-+---+-+-+-', '-+-+-+---+-', '+----++--+-', '-+-+-+---+-', '-+-+---+-+-', '-+-+-+---+-', '+--+---+-+-', '++---+---+-', '-+---++--+-']"
1906,"Ella no recuerda qué fútil motivo
provocó la nube de la tempestad;
él, con su carácter brusco y agresivo,
no de daba cuenta de su ingenuidad
Uno y otro día tuvieron querellas;
Diana coqueteaba con su amigo Óscar;
él tuvo queridas costosas y bellas
¡Llegaba muy tarde, cansado, al hogar!
Y surgió el disgusto Los dos obcecados,
pusieron en manos de sus abogados
todas esas pruebas que llevan al fin
Seis meses más tarde la coqueta Diana
recorre las calles de la vieja Habana
buscando aventuras que maten su esplín
",1,"['A', 'B', 'A', 'B', 'C', 'D', 'C', 'D', 'E', 'E', 'F', 'G', 'G', 'F']","['+-+-+-++--+-', '--+-+-----+-', '+---+-+--+-', '+---+-----+-', '++-+--+--+-+', '+---+---++-', '++--+--+--+-', '-+-++--+--+-', '--+-+-+--+-', '-+--------+-', '+-+-+--+--+-', '++-++---+-+-', '-+--+---+-+-', '-+--+--+--+-']"
1907,"«El día catorce de este mes corriente
del año del Señor mil ochocientos
diez y nueve, con grandes sentimientos
de la española y extranjera gente,
murió el señor don Diego de repente,
sin siquiera llevar los Sacramentos,
de lo que todos quedan descontentos,
como puedes creer, lector doliente.
Malucho andaba ya; pero no tanto
que no blandiere el gran Cristobalino,
y no hechizase su apolíneo canto;
murió a manos de duendes: peregrino,
si algo alcanzas en versos, rompe en llanto,
tributo al sabio numen rabadino»
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-----+-+-+-', '-+---+---+-', '+-+--+---+-', '---+---+-+-', '-+-+-+---+-', '--+--+---+-', '---+-+---+-', '--+--+-+-+-', '-+-+-+--++-', '-+-+-+---+-', '-+-+---+-+-', '-++--+---+-', '+-+--+-+-+-', '-+-+-+---+-']"
1908,"Reina en mi patria el despotismo impío
y siendo muerte o triunfo la divisa
truca tu llanto en celestial sonrisa
que antes es Cuba que tu amor, bien mío
En alas del deber mi amor te envío
porque ya el golpe del reloj me avisa
que tengo que partir, y darme prisa
si no quiero llegar tarde al navío
Servirá tu pasión cielo adorado
de inconsciente sostén al despotismo
atándole las manos a un soldado
Déjame pues, partir, que del abismo
saldré volviendo a ti dignificado
por el fuego inmortal del patriotismo
",1,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['+--+---+-+-', '-+-+-+---+-', '+--+---+-+-', '+-++---+++-', '-+---+-+++-', '--++---+++-', '-+---+-+++-', '-++--++--+-', '--+--++--+-', '--+--+---+-', '-+-+-+-+-+-', '+-+--+---+-', '-+-+-+---+-', '--+--+---+-']"
